Store,Date,Sales,Customers,Promo,SchoolHoliday,CompetitionDistance,DayOfWeek_0,DayOfWeek_1,DayOfWeek_2,DayOfWeek_3,DayOfWeek_4,DayOfWeek_5,DayOfWeek_6
13,18-06-2014,4486,645,1,1,40,0,0,1,0,0,0,0
13,19-06-2014,5816,784,1,1,40,0,0,0,1,0,0,0
13,20-06-2014,4619,668,1,1,40,0,0,0,0,1,0,0
13,21-06-2014,4465,689,0,0,40,0,0,0,0,0,1,0
13,22-06-2014,3823,618,0,1,40,0,0,0,0,0,0,1
13,23-06-2014,4105,696,0,1,40,1,0,0,0,0,0,0
13,24-06-2014,3281,549,0,1,40,0,1,0,0,0,0,0
13,25-06-2014,3453,590,0,1,40,0,0,1,0,0,0,0
13,26-06-2014,3486,541,0,1,40,0,0,0,1,0,0,0
13,27-06-2014,4366,674,0,0,40,0,0,0,0,1,0,0
13,28-06-2014,6341,836,1,0,40,0,0,0,0,0,1,0
13,29-06-2014,5313,744,1,0,40,0,0,0,0,0,0,1
13,30-06-2014,4231,583,1,0,40,1,0,0,0,0,0,0
13,01-07-2014,5506,807,1,0,40,0,1,0,0,0,0,0
13,02-07-2014,4315,674,1,0,40,0,0,1,0,0,0,0
13,03-07-2014,3526,637,0,0,40,0,0,0,1,0,0,0
13,04-07-2014,3264,548,0,0,40,0,0,0,0,1,0,0
13,05-07-2014,3805,635,0,0,40,0,0,0,0,0,1,0
13,06-07-2014,3407,526,0,0,40,0,0,0,0,0,0,1
13,07-07-2014,4475,682,0,0,40,1,0,0,0,0,0,0
13,08-07-2014,4983,735,0,0,40,0,1,0,0,0,0,0
13,09-07-2014,8271,1000,1,0,40,0,0,1,0,0,0,0
13,10-07-2014,6468,835,1,0,40,0,0,0,1,0,0,0
13,11-07-2014,5674,789,1,0,40,0,0,0,0,1,0,0
13,12-07-2014,6144,838,1,0,40,0,0,0,0,0,1,0
13,13-07-2014,4417,649,1,0,40,0,0,0,0,0,0,1
13,14-07-2014,5640,958,0,0,40,1,0,0,0,0,0,0
13,15-07-2014,5935,767,1,0,40,0,1,0,0,0,0,0
13,16-07-2014,5108,740,1,0,40,0,0,1,0,0,0,0
13,17-07-2014,4447,618,1,0,40,0,0,0,1,0,0,0
13,18-07-2014,5329,754,1,0,40,0,0,0,0,1,0,0
13,19-07-2014,4464,627,1,0,40,0,0,0,0,0,1,0
13,20-07-2014,4196,675,0,0,40,0,0,0,0,0,0,1
13,21-07-2014,3807,628,0,0,40,1,0,0,0,0,0,0
13,22-07-2014,3824,632,0,0,40,0,1,0,0,0,0,0
13,23-07-2014,3103,504,0,0,40,0,0,1,0,0,0,0
13,24-07-2014,3679,618,0,0,40,0,0,0,1,0,0,0
13,25-07-2014,3270,514,0,0,40,0,0,0,0,1,0,0
13,26-07-2014,4254,690,0,0,40,0,0,0,0,0,1,0
13,27-07-2014,6039,839,1,0,40,0,0,0,0,0,0,1
13,28-07-2014,6575,864,1,0,40,1,0,0,0,0,0,0
13,29-07-2014,5219,666,1,0,40,0,1,0,0,0,0,0
13,30-07-2014,6374,811,1,0,40,0,0,1,0,0,0,0
13,31-07-2014,5903,780,1,0,40,0,0,0,1,0,0,0
13,01-08-2014,5700,809,0,0,40,0,0,0,0,1,0,0
13,02-08-2014,7647,931,1,0,40,0,0,0,0,0,1,0
13,03-08-2014,6416,882,1,0,40,0,0,0,0,0,0,1
13,04-08-2014,5562,711,1,0,40,1,0,0,0,0,0,0
13,05-08-2014,6570,883,1,0,40,0,1,0,0,0,0,0
13,06-08-2014,6573,901,1,0,40,0,0,1,0,0,0,0
13,07-08-2014,5740,863,0,0,40,0,0,0,1,0,0,0
13,08-08-2014,4315,676,0,0,40,0,0,0,0,1,0,0
13,09-08-2014,4787,705,0,0,40,0,0,0,0,0,1,0
13,10-08-2014,4054,604,0,0,40,0,0,0,0,0,0,1
13,11-08-2014,3963,578,0,0,40,1,0,0,0,0,0,0
13,12-08-2014,3697,566,0,0,40,0,1,0,0,0,0,0
13,13-08-2014,5015,725,0,0,40,0,0,1,0,0,0,0
13,14-08-2014,8661,989,1,0,40,0,0,0,1,0,0,0
13,15-08-2014,8590,1049,1,0,40,0,0,0,0,1,0,0
13,16-08-2014,6960,872,1,0,40,0,0,0,0,0,1,0
13,17-08-2014,6833,911,1,0,40,0,0,0,0,0,0,1
13,18-08-2014,4842,676,1,0,40,1,0,0,0,0,0,0
13,19-08-2014,5913,862,0,0,40,0,1,0,0,0,0,0
13,20-08-2014,6196,904,0,1,40,0,0,1,0,0,0,0
13,21-08-2014,6038,899,0,1,40,0,0,0,1,0,0,0
13,22-08-2014,2966,426,0,1,40,0,0,0,0,1,0,0
13,23-08-2014,3789,657,0,0,40,0,0,0,0,0,1,0
13,24-08-2014,4693,684,0,1,40,0,0,0,0,0,0,1
13,25-08-2014,5317,828,0,1,40,1,0,0,0,0,0,0
13,26-08-2014,2257,376,0,1,40,0,1,0,0,0,0,0
13,27-08-2014,4020,587,0,1,40,0,0,1,0,0,0,0
13,28-08-2014,3701,600,0,0,40,0,0,0,1,0,0,0
13,29-08-2014,6620,871,1,1,40,0,0,0,0,1,0,0
13,30-08-2014,6398,848,1,1,40,0,0,0,0,0,1,0
13,31-08-2014,5043,684,1,0,40,0,0,0,0,0,0,1
13,01-09-2014,4374,622,1,0,40,1,0,0,0,0,0,0
13,02-09-2014,3934,543,1,0,40,0,1,0,0,0,0,0
13,03-09-2014,3563,544,0,0,40,0,0,1,0,0,0,0
13,04-09-2014,6317,830,1,0,40,0,0,0,1,0,0,0
13,05-09-2014,6306,861,1,0,40,0,0,0,0,1,0,0
13,06-09-2014,4039,582,1,0,40,0,0,0,0,0,1,0
13,07-09-2014,5266,692,1,0,40,0,0,0,0,0,0,1
13,08-09-2014,4517,693,1,0,40,1,0,0,0,0,0,0
13,09-09-2014,4375,706,0,0,40,0,1,0,0,0,0,0
13,10-09-2014,3254,550,0,0,40,0,0,1,0,0,0,0
13,11-09-2014,3229,586,0,0,40,0,0,0,1,0,0,0
13,12-09-2014,3025,485,0,0,40,0,0,0,0,1,0,0
13,13-09-2014,3474,555,0,0,40,0,1,0,0,0,0,0
13,14-09-2014,2963,501,0,0,40,0,0,1,0,0,0,0
13,15-09-2014,2724,469,0,0,40,0,0,0,1,0,0,0
13,16-09-2014,5369,694,1,0,40,0,0,0,0,1,0,0
13,17-09-2014,6566,861,1,0,40,0,0,0,0,0,1,0
13,18-09-2014,4831,651,1,0,40,0,0,0,0,0,0,1
13,19-09-2014,6020,777,1,0,40,1,0,0,0,0,0,0
13,20-09-2014,5818,726,1,0,40,0,1,0,0,0,0,0
13,21-09-2014,4736,689,0,0,40,0,0,1,0,0,0,0
13,22-09-2014,6585,819,1,0,40,0,0,0,1,0,0,0
13,23-09-2014,6609,880,1,0,40,0,0,0,0,1,0,0
13,24-09-2014,4333,651,1,0,40,0,0,0,0,0,1,0
13,25-09-2014,5010,720,1,0,40,0,0,0,0,0,0,1
13,26-09-2014,4185,604,1,0,40,1,0,0,0,0,0,0
13,27-09-2014,3631,612,0,0,40,0,1,0,0,0,0,0
13,28-09-2014,3453,560,0,0,40,0,0,1,0,0,0,0
13,29-09-2014,4182,675,0,0,40,0,0,0,1,0,0,0
13,30-09-2014,4030,671,0,0,40,0,0,0,0,1,0,0
13,01-10-2014,1601,276,0,0,40,0,0,0,0,0,1,0
13,02-10-2014,3784,573,0,0,40,0,0,0,0,0,0,1
13,03-10-2014,4044,623,0,0,40,1,0,0,0,0,0,0
13,04-10-2014,7178,862,1,0,40,0,1,0,0,0,0,0
13,05-10-2014,4989,703,1,0,40,0,0,1,0,0,0,0
13,06-10-2014,6573,840,1,0,40,0,0,0,1,0,0,0
13,07-10-2014,5019,658,1,0,40,0,0,0,0,1,0,0
13,08-10-2014,3972,643,0,0,40,0,0,0,0,0,1,0
13,09-10-2014,3143,523,0,0,40,0,0,0,0,0,0,1
13,10-10-2014,3518,560,0,0,40,1,0,0,0,0,0,0
13,11-10-2014,3327,513,0,0,40,0,1,0,0,0,0,0
13,12-10-2014,4683,673,0,0,40,0,0,1,0,0,0,0
13,13-10-2014,4162,609,0,0,40,0,0,0,1,0,0,0
13,14-10-2014,4900,702,0,0,40,0,0,0,0,1,0,0
13,15-10-2014,7216,899,1,0,40,0,0,0,0,0,1,0
13,16-10-2014,6301,844,1,0,40,0,0,0,0,0,0,1
13,17-10-2014,5547,743,1,0,40,1,0,0,0,0,0,0
13,18-10-2014,5491,804,1,0,40,0,1,0,0,0,0,0
13,19-10-2014,4527,636,1,0,40,0,0,1,0,0,0,0
13,20-10-2014,3908,639,0,0,40,0,0,0,1,0,0,0
13,21-10-2014,3576,544,0,0,40,0,0,0,0,1,0,0
13,22-10-2014,3849,594,0,0,40,0,0,0,0,0,1,0
13,23-10-2014,3152,502,0,0,40,0,0,0,0,0,0,1
13,24-10-2014,4006,630,0,0,40,1,0,0,0,0,0,0
13,25-10-2014,3302,512,0,0,40,0,1,0,0,0,0,0
13,26-10-2014,4200,633,0,0,40,0,0,1,0,0,0,0
13,27-10-2014,6694,833,1,0,40,0,0,0,1,0,0,0
13,28-10-2014,6199,805,1,0,40,0,0,0,0,1,0,0
13,29-10-2014,4779,657,1,0,40,0,0,0,0,0,1,0
13,30-10-2014,4796,694,1,0,40,0,0,0,0,0,0,1
13,31-10-2014,3732,572,1,0,40,1,0,0,0,0,0,0
13,01-11-2014,3774,570,0,0,40,0,1,0,0,0,0,0
13,02-11-2014,3536,568,0,0,40,0,0,1,0,0,0,0
13,03-11-2014,4250,649,0,0,40,0,0,0,1,0,0,0
13,04-11-2014,3148,469,0,0,40,0,0,0,0,1,0,0
13,05-11-2014,3622,592,0,0,40,0,0,0,0,0,1,0
13,06-11-2014,4190,587,0,0,40,0,0,0,0,0,0,1
13,07-11-2014,3955,642,0,0,40,1,0,0,0,0,0,0
13,08-11-2014,6654,791,1,1,40,0,1,0,0,0,0,0
13,09-11-2014,6010,719,1,1,40,0,0,1,0,0,0,0
13,10-11-2014,6726,831,1,1,40,0,0,0,1,0,0,0
13,11-11-2014,6429,891,1,1,40,0,0,0,0,1,0,0
13,12-11-2014,4723,758,0,0,40,0,0,0,0,0,1,0
13,13-11-2014,4117,670,0,1,40,0,0,0,0,0,0,1
13,14-11-2014,3591,598,0,1,40,1,0,0,0,0,0,0
13,15-11-2014,4324,639,0,1,40,0,1,0,0,0,0,0
13,16-11-2014,3491,552,0,1,40,0,0,1,0,0,0,0
13,17-11-2014,3965,682,0,0,40,0,0,0,1,0,0,0
13,18-11-2014,5325,730,1,0,40,0,0,0,0,1,0,0
13,19-11-2014,4830,687,1,0,40,0,0,0,0,0,1,0
13,20-11-2014,3728,521,1,0,40,0,0,0,0,0,0,1
13,21-11-2014,4684,673,1,0,40,1,0,0,0,0,0,0
13,22-11-2014,3749,563,1,0,40,0,1,0,0,0,0,0
13,23-11-2014,3362,566,0,0,40,0,0,1,0,0,0,0
13,24-11-2014,2974,506,0,0,40,0,0,0,1,0,0,0
13,25-11-2014,3350,532,0,0,40,0,0,0,0,1,0,0
13,26-11-2014,2946,478,0,0,40,0,0,0,0,0,1,0
13,27-11-2014,2987,533,0,0,40,0,0,0,0,0,0,1
13,28-11-2014,2528,451,0,0,40,1,0,0,0,0,0,0
13,29-11-2014,3374,568,0,0,40,0,1,0,0,0,0,0
13,30-11-2014,5497,696,1,0,40,0,0,1,0,0,0,0
13,01-12-2014,6409,812,1,0,40,0,0,0,1,0,0,0
13,02-12-2014,5303,688,1,0,40,0,0,0,0,1,0,0
13,03-12-2014,5996,815,1,0,40,0,0,0,0,0,1,0
13,04-12-2014,5377,839,0,0,40,0,0,0,0,0,0,1
13,05-12-2014,6822,853,1,0,40,1,0,0,0,0,0,0
13,06-12-2014,5511,746,1,0,40,0,1,0,0,0,0,0
13,07-12-2014,4469,620,1,0,40,0,0,1,0,0,0,0
13,08-12-2014,5483,739,1,0,40,0,0,0,1,0,0,0
13,09-12-2014,4399,572,1,0,40,0,0,0,0,1,0,0
13,10-12-2014,3869,624,0,0,40,0,0,0,0,0,1,0
13,11-12-2014,2989,491,0,0,40,0,0,0,0,0,0,1
13,12-12-2014,3829,594,0,0,40,1,0,0,0,0,0,0
13,13-12-2014,3872,590,0,0,40,0,1,0,0,0,0,0
13,14-12-2014,4201,647,0,0,40,0,0,1,0,0,0,0
13,15-12-2014,3510,605,0,0,40,0,0,0,1,0,0,0
13,16-12-2014,5423,720,1,0,40,0,0,0,0,1,0,0
13,17-12-2014,5561,769,1,0,40,0,0,0,0,0,1,0
13,18-12-2014,4472,613,1,0,40,0,0,0,0,0,0,1
13,19-12-2014,5019,728,1,0,40,1,0,0,0,0,0,0
13,20-12-2014,4463,637,1,0,40,0,1,0,0,0,0,0
13,21-12-2014,3815,603,0,0,40,0,0,1,0,0,0,0
13,22-12-2014,4269,658,0,1,40,0,0,0,1,0,0,0
13,23-12-2014,3802,563,0,0,40,0,0,0,0,1,0,0
13,24-12-2014,4391,670,0,0,40,0,0,0,0,0,1,0
13,25-12-2014,4039,589,0,0,40,0,0,0,0,0,0,1
13,26-12-2014,4659,661,0,0,40,1,0,0,0,0,0,0
13,27-12-2014,6573,840,1,0,40,0,1,0,0,0,0,0
13,28-12-2014,6062,802,1,0,40,0,0,1,0,0,0,0
13,29-12-2014,5491,771,1,0,40,0,0,0,1,0,0,0
13,30-12-2014,4684,669,1,0,40,0,0,0,0,1,0,0
13,31-12-2014,3966,641,0,0,40,0,0,0,0,0,1,0
13,01-01-2015,3610,605,0,0,40,0,0,0,0,0,0,1
13,02-01-2015,4171,641,0,0,40,1,0,0,0,0,0,0
13,03-01-2015,3295,530,0,0,40,0,1,0,0,0,0,0
13,04-01-2015,3635,544,0,0,40,0,0,1,0,0,0,0
13,05-01-2015,2779,429,0,0,40,0,0,0,1,0,0,0
13,06-01-2015,3277,513,0,0,40,0,0,0,0,1,0,0
13,07-01-2015,6066,762,1,0,40,0,0,0,0,0,1,0
13,08-01-2015,5958,776,1,0,40,0,0,0,0,0,0,1
13,09-01-2015,4213,617,1,0,40,1,0,0,0,0,0,0
13,10-01-2015,4482,649,1,0,40,0,1,0,0,0,0,0
13,11-01-2015,3668,524,1,0,40,0,0,1,0,0,0,0
13,12-01-2015,3622,601,0,0,40,0,0,0,1,0,0,0
13,13-01-2015,3010,478,0,0,40,0,0,0,0,1,0,0
13,14-01-2015,3584,581,0,0,40,0,0,0,0,0,1,0
13,15-01-2015,3242,484,0,0,40,0,0,0,0,0,0,1
13,16-01-2015,3400,550,0,0,40,1,0,0,0,0,0,0
13,17-01-2015,3190,481,0,0,40,0,1,0,0,0,0,0
13,18-01-2015,3822,601,0,0,40,0,0,1,0,0,0,0
13,19-01-2015,6701,753,1,1,40,0,0,0,1,0,0,0
13,20-01-2015,6456,766,1,1,40,0,0,0,0,1,0,0
13,21-01-2015,4903,603,1,1,40,0,0,0,0,0,1,0
13,22-01-2015,4277,571,1,1,40,0,0,0,0,0,0,1
13,23-01-2015,3684,483,1,1,40,1,0,0,0,0,0,0
13,24-01-2015,2919,437,0,0,40,0,1,0,0,0,0,0
13,25-01-2015,3764,567,0,1,40,0,0,1,0,0,0,0
13,26-01-2015,3226,533,0,1,40,0,0,0,1,0,0,0
13,27-01-2015,4042,568,0,1,40,0,0,0,0,1,0,0
13,28-01-2015,3707,594,0,1,40,0,0,0,0,0,1,0
13,29-01-2015,3297,520,0,1,40,0,0,0,0,0,0,1
13,30-01-2015,3567,548,0,0,40,1,0,0,0,0,0,0
13,31-01-2015,5312,723,1,1,40,0,1,0,0,0,0,0
13,01-02-2015,5691,750,1,1,40,0,0,1,0,0,0,0
13,02-02-2015,4412,627,1,1,40,0,0,0,1,0,0,0
13,03-02-2015,4520,672,1,1,40,0,0,0,0,1,0,0
13,04-02-2015,3033,453,1,1,40,0,0,0,0,0,1,0
13,05-02-2015,3335,556,0,0,40,0,0,0,0,0,0,1
13,06-02-2015,3405,517,0,1,40,1,0,0,0,0,0,0
13,07-02-2015,3627,590,0,1,40,0,1,0,0,0,0,0
13,08-02-2015,3094,491,0,1,40,0,0,1,0,0,0,0
13,09-02-2015,3364,570,0,1,40,0,0,0,1,0,0,0
13,10-02-2015,2722,460,0,1,40,0,0,0,0,1,0,0
13,11-02-2015,2513,394,0,0,40,0,0,0,0,0,1,0
13,12-02-2015,5235,677,1,1,40,0,0,0,0,0,0,1
13,13-02-2015,4925,670,1,1,40,1,0,0,0,0,0,0
13,14-02-2015,4551,597,1,1,40,0,1,0,0,0,0,0
13,15-02-2015,4881,682,1,1,40,0,0,1,0,0,0,0
13,16-02-2015,4776,625,1,1,40,0,0,0,1,0,0,0
14,01-01-2013,4091,513,0,1,1060,0,0,1,0,0,0,0
14,02-01-2013,3989,470,0,1,1060,0,0,0,1,0,0,0
14,03-01-2013,4158,461,0,1,1060,0,0,0,0,1,0,0
14,04-01-2013,3418,390,0,0,1060,0,0,0,0,0,1,0
14,05-01-2013,6718,659,1,0,1060,0,0,0,0,0,0,1
14,06-01-2013,5460,534,1,0,1060,1,0,0,0,0,0,0
14,07-01-2013,4393,472,1,0,1060,0,1,0,0,0,0,0
14,08-01-2013,4657,504,1,0,1060,0,0,1,0,0,0,0
14,09-01-2013,4648,514,1,0,1060,0,0,0,1,0,0,0
14,10-01-2013,3831,373,0,0,1060,0,0,0,0,1,0,0
14,11-01-2013,3639,457,0,0,1060,0,0,0,0,0,1,0
14,12-01-2013,3943,460,0,0,1060,0,0,0,0,0,0,1
14,13-01-2013,3786,451,0,0,1060,1,0,0,0,0,0,0
14,14-01-2013,3537,442,0,0,1060,0,1,0,0,0,0,0
14,15-01-2013,3535,459,0,0,1060,0,0,1,0,0,0,0
14,16-01-2013,3109,363,0,0,1060,0,0,0,1,0,0,0
14,17-01-2013,5616,590,1,0,1060,0,0,0,0,1,0,0
14,18-01-2013,4307,469,1,0,1060,0,0,0,0,0,1,0
14,19-01-2013,4203,461,1,0,1060,0,0,0,0,0,0,1
14,20-01-2013,4104,472,1,0,1060,1,0,0,0,0,0,0
14,21-01-2013,4891,544,1,0,1060,0,1,0,0,0,0,0
14,22-01-2013,3138,357,0,0,1060,0,0,1,0,0,0,0
14,23-01-2013,3823,485,0,0,1060,0,0,0,1,0,0,0
14,24-01-2013,3583,449,0,0,1060,0,0,0,0,1,0,0
14,25-01-2013,3412,393,0,0,1060,0,0,0,0,0,1,0
14,26-01-2013,3345,408,0,0,1060,0,0,0,0,0,0,1
14,27-01-2013,4284,523,0,1,1060,1,0,0,0,0,0,0
14,28-01-2013,3654,395,0,0,1060,0,1,0,0,0,0,0
14,29-01-2013,5980,631,1,0,1060,0,0,1,0,0,0,0
14,30-01-2013,5038,508,1,0,1060,0,0,0,1,0,0,0
14,31-01-2013,4816,522,1,0,1060,0,0,0,0,1,0,0
14,01-02-2013,4738,533,1,0,1060,0,0,0,0,0,1,0
14,02-02-2013,4666,555,1,0,1060,0,0,0,0,0,0,1
14,03-02-2013,3070,354,0,0,1060,1,0,0,0,0,0,0
14,04-02-2013,4014,515,0,0,1060,0,1,0,0,0,0,0
14,05-02-2013,3915,473,0,0,1060,0,0,1,0,0,0,0
14,06-02-2013,4348,491,0,0,1060,0,0,0,1,0,0,0
14,07-02-2013,4201,507,0,0,1060,0,0,0,0,1,0,0
14,08-02-2013,3618,447,0,0,1060,0,0,0,0,0,1,0
14,09-02-2013,3600,381,0,0,1060,0,0,0,0,0,0,1
14,10-02-2013,6301,660,1,0,1060,1,0,0,0,0,0,0
14,11-02-2013,5293,556,1,0,1060,0,1,0,0,0,0,0
14,12-02-2013,4479,493,1,0,1060,0,0,1,0,0,0,0
14,13-02-2013,4575,517,1,0,1060,0,0,0,1,0,0,0
14,14-02-2013,4971,535,1,0,1060,0,0,0,0,1,0,0
14,15-02-2013,3375,375,0,0,1060,0,0,0,0,0,1,0
14,16-02-2013,3385,440,0,0,1060,0,0,0,0,0,0,1
14,17-02-2013,3443,425,0,0,1060,1,0,0,0,0,0,0
14,18-02-2013,4096,459,0,0,1060,0,1,0,0,0,0,0
14,19-02-2013,4109,484,0,0,1060,0,0,1,0,0,0,0
14,20-02-2013,4198,514,0,0,1060,0,0,0,1,0,0,0
14,21-02-2013,3836,383,0,0,1060,0,0,0,0,1,0,0
14,22-02-2013,5556,613,1,1,1060,0,0,0,0,0,1,0
14,23-02-2013,4834,501,1,1,1060,0,0,0,0,0,0,1
14,24-02-2013,4340,527,1,1,1060,1,0,0,0,0,0,0
14,25-02-2013,4756,508,1,1,1060,0,1,0,0,0,0,0
14,26-02-2013,4633,511,1,1,1060,0,0,1,0,0,0,0
14,27-02-2013,2801,319,0,0,1060,0,0,0,1,0,0,0
14,28-02-2013,2741,377,0,1,1060,0,0,0,0,1,0,0
14,01-03-2013,3187,407,0,1,1060,0,0,0,0,0,1,0
14,02-03-2013,3233,379,0,1,1060,0,0,0,0,0,0,1
14,03-03-2013,3286,410,0,1,1060,1,0,0,0,0,0,0
14,04-03-2013,3919,460,0,1,1060,0,1,0,0,0,0,0
14,05-03-2013,2807,345,0,0,1060,0,0,1,0,0,0,0
14,06-03-2013,4610,507,1,0,1060,0,0,0,1,0,0,0
14,07-03-2013,4863,523,1,0,1060,0,0,0,0,1,0,0
14,08-03-2013,4566,527,1,0,1060,0,0,0,0,0,1,0
14,09-03-2013,4619,528,1,0,1060,0,0,0,0,0,0,1
14,10-03-2013,4387,511,1,0,1060,1,0,0,0,0,0,0
14,11-03-2013,3439,404,0,0,1060,0,1,0,0,0,0,0
14,12-03-2013,5860,637,1,0,1060,0,0,1,0,0,0,0
14,13-03-2013,5837,571,1,0,1060,0,0,0,1,0,0,0
14,14-03-2013,5907,648,1,0,1060,0,0,0,0,1,0,0
14,15-03-2013,6274,718,1,0,1060,0,0,0,0,0,1,0
14,16-03-2013,5060,554,0,0,1060,0,0,0,0,0,0,1
14,17-03-2013,4868,578,0,0,1060,1,0,0,0,0,0,0
14,18-03-2013,4225,498,0,0,1060,0,1,0,0,0,0,0
14,19-03-2013,3795,496,0,0,1060,0,0,1,0,0,0,0
14,20-03-2013,3798,482,0,0,1060,0,0,0,1,0,0,0
14,21-03-2013,3369,358,0,0,1060,0,0,0,0,1,0,0
14,22-03-2013,5934,616,1,0,1060,0,0,0,0,0,1,0
14,23-03-2013,4808,533,1,0,1060,0,0,0,0,0,0,1
14,24-03-2013,4114,454,1,0,1060,1,0,0,0,0,0,0
14,25-03-2013,4365,490,1,0,1060,0,1,0,0,0,0,0
14,26-03-2013,4666,569,1,0,1060,0,0,1,0,0,0,0
14,27-03-2013,3132,350,0,0,1060,0,0,0,1,0,0,0
14,28-03-2013,3778,453,0,0,1060,0,0,0,0,1,0,0
14,29-03-2013,3533,450,0,0,1060,0,0,0,0,0,1,0
14,30-03-2013,3931,465,0,0,1060,0,0,0,0,0,0,1
14,31-03-2013,3520,456,0,0,1060,1,0,0,0,0,0,0
14,01-04-2013,3774,478,0,0,1060,0,1,0,0,0,0,0
14,02-04-2013,3502,392,0,0,1060,0,0,1,0,0,0,0
14,03-04-2013,5760,609,1,0,1060,0,0,0,1,0,0,0
14,04-04-2013,4629,517,1,0,1060,0,0,0,0,1,0,0
14,05-04-2013,4548,507,1,0,1060,0,0,0,0,0,1,0
14,06-04-2013,4175,494,1,0,1060,0,0,0,0,0,0,1
14,07-04-2013,4587,497,1,0,1060,1,0,0,0,0,0,0
14,08-04-2013,3654,378,0,0,1060,0,1,0,0,0,0,0
14,09-04-2013,6221,619,1,0,1060,0,0,1,0,0,0,0
14,10-04-2013,5883,664,1,0,1060,0,0,0,1,0,0,0
14,11-04-2013,5785,594,1,1,1060,0,0,0,0,1,0,0
14,12-04-2013,4501,514,1,1,1060,0,0,0,0,0,1,0
14,13-04-2013,3336,352,0,0,1060,0,0,0,0,0,0,1
14,14-04-2013,4074,501,0,1,1060,1,0,0,0,0,0,0
14,15-04-2013,3742,452,0,1,1060,0,1,0,0,0,0,0
14,16-04-2013,4807,540,0,1,1060,0,0,1,0,0,0,0
14,17-04-2013,4817,555,0,1,1060,0,0,0,1,0,0,0
14,18-04-2013,3199,353,0,0,1060,0,0,0,0,1,0,0
14,19-04-2013,5496,599,1,0,1060,0,0,0,0,0,1,0
14,20-04-2013,4816,543,1,0,1060,0,0,0,0,0,0,1
14,21-04-2013,4434,504,1,0,1060,1,0,0,0,0,0,0
14,22-04-2013,4423,520,1,0,1060,0,1,0,0,0,0,0
14,23-04-2013,4852,560,1,0,1060,0,0,1,0,0,0,0
14,24-04-2013,3079,360,0,0,1060,0,0,0,1,0,0,0
14,25-04-2013,3876,479,0,0,1060,0,0,0,0,1,0,0
14,26-04-2013,3666,430,0,0,1060,0,0,0,0,0,1,0
14,27-04-2013,3847,473,0,0,1060,0,0,0,0,0,0,1
14,28-04-2013,4441,512,0,0,1060,1,0,0,0,0,0,0
14,29-04-2013,2808,308,0,0,1060,0,1,0,0,0,0,0
14,30-04-2013,5761,609,1,0,1060,0,0,1,0,0,0,0
14,01-05-2013,4867,499,1,0,1060,0,0,0,1,0,0,0
14,02-05-2013,4573,485,1,0,1060,0,0,0,0,1,0,0
14,03-05-2013,5006,569,1,0,1060,0,0,0,0,0,1,0
14,04-05-2013,4697,556,1,0,1060,0,0,0,0,0,0,1
14,05-05-2013,3814,383,0,0,1060,1,0,0,0,0,0,0
14,06-05-2013,5705,602,1,0,1060,0,1,0,0,0,0,0
14,07-05-2013,5401,564,1,0,1060,0,0,1,0,0,0,0
14,08-05-2013,4362,522,1,0,1060,0,0,0,1,0,0,0
14,09-05-2013,4656,508,1,0,1060,0,0,0,0,1,0,0
14,10-05-2013,4998,539,1,0,1060,0,0,0,0,0,1,0
14,11-05-2013,3646,389,0,0,1060,0,0,0,0,0,0,1
14,12-05-2013,4314,505,0,0,1060,1,0,0,0,0,0,0
14,13-05-2013,3885,489,0,0,1060,0,1,0,0,0,0,0
14,14-05-2013,3721,434,0,0,1060,0,0,1,0,0,0,0
14,15-05-2013,3424,450,0,0,1060,0,0,0,1,0,0,0
14,16-05-2013,3751,437,0,0,1060,0,0,0,0,1,0,0
14,17-05-2013,3404,366,0,0,1060,0,0,0,0,0,1,0
14,18-05-2013,5122,566,1,0,1060,0,0,0,0,0,0,1
14,19-05-2013,4778,517,1,0,1060,1,0,0,0,0,0,0
14,20-05-2013,4562,474,1,0,1060,0,1,0,0,0,0,0
14,21-05-2013,5026,497,1,1,1060,0,0,1,0,0,0,0
14,22-05-2013,4726,529,1,1,1060,0,0,0,1,0,0,0
14,23-05-2013,3949,383,0,0,1060,0,0,0,0,1,0,0
14,24-05-2013,3375,441,0,1,1060,0,0,0,0,0,1,0
14,25-05-2013,3242,407,0,1,1060,0,0,0,0,0,0,1
14,26-05-2013,3319,396,0,1,1060,1,0,0,0,0,0,0
14,27-05-2013,3545,426,0,1,1060,0,1,0,0,0,0,0
14,28-05-2013,3797,455,0,1,1060,0,0,1,0,0,0,0
14,29-05-2013,3603,351,0,0,1060,0,0,0,1,0,0,0
14,30-05-2013,5822,611,1,1,1060,0,0,0,0,1,0,0
14,31-05-2013,4810,523,1,1,1060,0,0,0,0,0,1,0
14,01-06-2013,4563,487,1,1,1060,0,0,0,0,0,0,1
14,02-06-2013,4306,481,1,1,1060,1,0,0,0,0,0,0
14,03-06-2013,4759,514,1,1,1060,0,1,0,0,0,0,0
14,04-06-2013,2526,300,0,0,1060,0,0,1,0,0,0,0
14,05-06-2013,3506,431,0,1,1060,0,0,0,1,0,0,0
14,06-06-2013,3671,436,0,1,1060,0,0,0,0,1,0,0
14,07-06-2013,3982,428,0,1,1060,0,0,0,0,0,1,0
14,08-06-2013,3584,399,0,1,1060,0,0,0,0,0,0,1
